location	lat	log	date	total_cases	percent_world
Cyprus	35.126413	33.429859	2020-06-03	952	0.0149938
Cyprus	35.126413	33.429859	2020-06-04	958	0.0147931
Cyprus	35.126413	33.429859	2020-06-05	958	0.0145072
Cyprus	35.126413	33.429859	2020-06-06	960	0.0142493
Cyprus	35.126413	33.429859	2020-06-07	960	0.0139880
Cyprus	35.126413	33.429859	2020-06-08	964	0.0138122
Cyprus	35.126413	33.429859	2020-06-09	970	0.0136905
Cyprus	35.126413	33.429859	2020-06-10	972	0.0134798
Cyprus	35.126413	33.429859	2020-06-11	974	0.0132633
Czech Republic	49.817492	15.472962	2019-12-31	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-01	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-02	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-03	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-04	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-05	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-06	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-07	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-08	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-09	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-10	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-11	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-12	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-13	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-14	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-15	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-16	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-17	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-18	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-19	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-20	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-21	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-22	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-23	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-24	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-25	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-26	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-27	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-28	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-29	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-30	0	0.0000000
Czech Republic	49.817492	15.472962	2020-01-31	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-01	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-02	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-03	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-04	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-05	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-06	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-07	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-08	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-09	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-10	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-11	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-12	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-13	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-14	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-15	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-16	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-17	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-18	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-19	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-20	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-21	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-22	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-23	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-24	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-25	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-26	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-27	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-28	0	0.0000000
Czech Republic	49.817492	15.472962	2020-02-29	0	0.0000000
Czech Republic	49.817492	15.472962	2020-03-01	0	0.0000000
Czech Republic	49.817492	15.472962	2020-03-02	3	0.0033662
Czech Republic	49.817492	15.472962	2020-03-03	5	0.0054979
Czech Republic	49.817492	15.472962	2020-03-04	5	0.0053652
Czech Republic	49.817492	15.472962	2020-03-05	8	0.0083801
Czech Republic	49.817492	15.472962	2020-03-06	12	0.0121899
Czech Republic	49.817492	15.472962	2020-03-07	19	0.0185322
Czech Republic	49.817492	15.472962	2020-03-08	26	0.0244159
Czech Republic	49.817492	15.472962	2020-03-09	32	0.0289245
Czech Republic	49.817492	15.472962	2020-03-10	40	0.0346828
Czech Republic	49.817492	15.472962	2020-03-11	63	0.0523909
Czech Republic	49.817492	15.472962	2020-03-12	94	0.0735611
Czech Republic	49.817492	15.472962	2020-03-13	116	0.0847916
Czech Republic	49.817492	15.472962	2020-03-14	150	0.1022669
Czech Republic	49.817492	15.472962	2020-03-15	214	0.1347539
Czech Republic	49.817492	15.472962	2020-03-16	298	0.1741010
Czech Republic	49.817492	15.472962	2020-03-17	344	0.1860415
Czech Republic	49.817492	15.472962	2020-03-18	434	0.2155312
Czech Republic	49.817492	15.472962	2020-03-19	522	0.2360154
Czech Republic	49.817492	15.472962	2020-03-20	694	0.2758983
Czech Republic	49.817492	15.472962	2020-03-21	904	0.3195532
Czech Republic	49.817492	15.472962	2020-03-22	995	0.3139376
Czech Republic	49.817492	15.472962	2020-03-23	1165	0.3319637
Czech Republic	49.817492	15.472962	2020-03-24	1236	0.3138354
Czech Republic	49.817492	15.472962	2020-03-25	1394	0.3206640
Czech Republic	49.817492	15.472962	2020-03-26	1654	0.3396674
Czech Republic	49.817492	15.472962	2020-03-27	2062	0.3767607
Czech Republic	49.817492	15.472962	2020-03-28	2279	0.3726097
Czech Republic	49.817492	15.472962	2020-03-29	2663	0.3945787
Czech Republic	49.817492	15.472962	2020-03-30	2829	0.3861025
Czech Republic	49.817492	15.472962	2020-03-31	3002	0.3770087
Czech Republic	49.817492	15.472962	2020-04-01	3308	0.3807257
Czech Republic	49.817492	15.472962	2020-04-02	3589	0.3795377
Czech Republic	49.817492	15.472962	2020-04-03	3858	0.3773600
Czech Republic	49.817492	15.472962	2020-04-04	4190	0.3797650
Czech Republic	49.817492	15.472962	2020-04-05	4472	0.3763340
Czech Republic	49.817492	15.472962	2020-04-06	4587	0.3648465
Czech Republic	49.817492	15.472962	2020-04-07	4822	0.3626720
Czech Republic	49.817492	15.472962	2020-04-08	5017	0.3571922
Czech Republic	49.817492	15.472962	2020-04-09	5312	0.3567387
Czech Republic	49.817492	15.472962	2020-04-10	5569	0.3536210
Czech Republic	49.817492	15.472962	2020-04-11	5732	0.3444360
Czech Republic	49.817492	15.472962	2020-04-12	5902	0.3382351
Czech Republic	49.817492	15.472962	2020-04-13	5991	0.3298656
Czech Republic	49.817492	15.472962	2020-04-14	6059	0.3219086
Czech Republic	49.817492	15.472962	2020-04-15	6141	0.3135062
Czech Republic	49.817492	15.472962	2020-04-16	6303	0.3091887
Czech Republic	49.817492	15.472962	2020-04-17	6433	0.3032256
Czech Republic	49.817492	15.472962	2020-04-18	6549	0.2972202
Czech Republic	49.817492	15.472962	2020-04-19	6654	0.2914384
Czech Republic	49.817492	15.472962	2020-04-20	6787	0.2881585
Czech Republic	49.817492	15.472962	2020-04-21	6914	0.2843792
Czech Republic	49.817492	15.472962	2020-04-22	7041	0.2797388
Czech Republic	49.817492	15.472962	2020-04-23	7136	0.2762381
Czech Republic	49.817492	15.472962	2020-04-24	7188	0.2701532
Czech Republic	49.817492	15.472962	2020-04-25	7273	0.2659740
Czech Republic	49.817492	15.472962	2020-04-26	7352	0.2593274
Czech Republic	49.817492	15.472962	2020-04-27	7404	0.2537283
Czech Republic	49.817492	15.472962	2020-04-28	7449	0.2496427
Czech Republic	49.817492	15.472962	2020-04-29	7504	0.2455956
Czech Republic	49.817492	15.472962	2020-04-30	7579	0.2418906
Czech Republic	49.817492	15.472962	2020-05-01	7682	0.2387330
Czech Republic	49.817492	15.472962	2020-05-02	7737	0.2337771
Czech Republic	49.817492	15.472962	2020-05-03	7755	0.2287117
Czech Republic	49.817492	15.472962	2020-05-04	7781	0.2242854
Czech Republic	49.817492	15.472962	2020-05-05	7819	0.2204767
Czech Republic	49.817492	15.472962	2020-05-06	7896	0.2177852
Czech Republic	49.817492	15.472962	2020-05-07	7974	0.2146194
Czech Republic	49.817492	15.472962	2020-05-08	8031	0.2108095
Czech Republic	49.817492	15.472962	2020-05-09	8077	0.2071163
Czech Republic	49.817492	15.472962	2020-05-10	8095	0.2028874
Czech Republic	49.817492	15.472962	2020-05-11	8123	0.1997351
Czech Republic	49.817492	15.472962	2020-05-12	8176	0.1975874
Czech Republic	49.817492	15.472962	2020-05-13	8221	0.1946396
Czech Republic	49.817492	15.472962	2020-05-14	8269	0.1918716
Czech Republic	49.817492	15.472962	2020-05-15	8351	0.1895233
Czech Republic	49.817492	15.472962	2020-05-16	8406	0.1866196
Czech Republic	49.817492	15.472962	2020-05-17	8455	0.1838624
Czech Republic	49.817492	15.472962	2020-05-18	8475	0.1810989
Czech Republic	49.817492	15.472962	2020-05-19	8586	0.1801171
Czech Republic	49.817492	15.472962	2020-05-20	8647	0.1778495
Czech Republic	49.817492	15.472962	2020-05-21	8721	0.1757792
Czech Republic	49.817492	15.472962	2020-05-22	8754	0.1726879
Czech Republic	49.817492	15.472962	2020-05-23	8813	0.1702720
Czech Republic	49.817492	15.472962	2020-05-24	8890	0.1684688
Czech Republic	49.817492	15.472962	2020-05-25	8957	0.1667611
Czech Republic	49.817492	15.472962	2020-05-26	9004	0.1649008
Czech Republic	49.817492	15.472962	2020-05-27	9050	0.1628833
Czech Republic	49.817492	15.472962	2020-05-28	9086	0.1605667
Czech Republic	49.817492	15.472962	2020-05-29	9140	0.1581996
Czech Republic	49.817492	15.472962	2020-05-30	9196	0.1558504
Czech Republic	49.817492	15.472962	2020-05-31	9230	0.1531105
Czech Republic	49.817492	15.472962	2020-06-01	9273	0.1511173
Czech Republic	49.817492	15.472962	2020-06-02	9302	0.1491476
Czech Republic	49.817492	15.472962	2020-06-03	9364	0.1474810
Czech Republic	49.817492	15.472962	2020-06-04	9438	0.1457386
Czech Republic	49.817492	15.472962	2020-06-05	9494	0.1437692
Czech Republic	49.817492	15.472962	2020-06-06	9529	0.1414396
Czech Republic	49.817492	15.472962	2020-06-07	9567	0.1393994
Czech Republic	49.817492	15.472962	2020-06-08	9628	0.1379502
Czech Republic	49.817492	15.472962	2020-06-09	9697	0.1368631
Czech Republic	49.817492	15.472962	2020-06-10	9751	0.1352282
Czech Republic	49.817492	15.472962	2020-06-11	9824	0.1337770
Democratic Republic of Congo	-4.038333	21.758664	2020-03-11	1	0.0008316
Democratic Republic of Congo	-4.038333	21.758664	2020-03-14	2	0.0013636
Democratic Republic of Congo	-4.038333	21.758664	2020-03-15	2	0.0012594
Democratic Republic of Congo	-4.038333	21.758664	2020-03-16	2	0.0011685
Democratic Republic of Congo	-4.038333	21.758664	2020-03-17	3	0.0016225
Democratic Republic of Congo	-4.038333	21.758664	2020-03-18	3	0.0014898
Democratic Republic of Congo	-4.038333	21.758664	2020-03-19	14	0.0063299
Democratic Republic of Congo	-4.038333	21.758664	2020-03-20	14	0.0055657
Democratic Republic of Congo	-4.038333	21.758664	2020-03-21	14	0.0049488
Democratic Republic of Congo	-4.038333	21.758664	2020-03-22	23	0.0072568
Democratic Republic of Congo	-4.038333	21.758664	2020-03-23	26	0.0074086
Democratic Republic of Congo	-4.038333	21.758664	2020-03-24	26	0.0066017
Democratic Republic of Congo	-4.038333	21.758664	2020-03-25	45	0.0103514
Democratic Republic of Congo	-4.038333	21.758664	2020-03-26	45	0.0092413
Democratic Republic of Congo	-4.038333	21.758664	2020-03-27	54	0.0098667
Democratic Republic of Congo	-4.038333	21.758664	2020-03-28	58	0.0094828
Democratic Republic of Congo	-4.038333	21.758664	2020-03-29	58	0.0085939
Democratic Republic of Congo	-4.038333	21.758664	2020-03-30	81	0.0110549
Democratic Republic of Congo	-4.038333	21.758664	2020-03-31	98	0.0123074
Democratic Republic of Congo	-4.038333	21.758664	2020-04-01	98	0.0112791
Democratic Republic of Congo	-4.038333	21.758664	2020-04-02	123	0.0130073
Democratic Republic of Congo	-4.038333	21.758664	2020-04-03	123	0.0120309
Democratic Republic of Congo	-4.038333	21.758664	2020-04-04	134	0.0121452
Democratic Republic of Congo	-4.038333	21.758664	2020-04-05	154	0.0129596
Democratic Republic of Congo	-4.038333	21.758664	2020-04-06	154	0.0122490
Democratic Republic of Congo	-4.038333	21.758664	2020-04-07	161	0.0121091
Democratic Republic of Congo	-4.038333	21.758664	2020-04-08	180	0.0128153
Democratic Republic of Congo	-4.038333	21.758664	2020-04-09	183	0.0122898
Democratic Republic of Congo	-4.038333	21.758664	2020-04-10	215	0.0136521
Democratic Republic of Congo	-4.038333	21.758664	2020-04-11	223	0.0134001
Democratic Republic of Congo	-4.038333	21.758664	2020-04-12	234	0.0134102
Democratic Republic of Congo	-4.038333	21.758664	2020-04-13	234	0.0128841
Democratic Republic of Congo	-4.038333	21.758664	2020-04-14	235	0.0124853
Democratic Republic of Congo	-4.038333	21.758664	2020-04-15	254	0.0129670
Democratic Republic of Congo	-4.038333	21.758664	2020-04-16	267	0.0130975
Democratic Republic of Congo	-4.038333	21.758664	2020-04-17	287	0.0135280
Democratic Republic of Congo	-4.038333	21.758664	2020-04-18	307	0.0139329
Democratic Republic of Congo	-4.038333	21.758664	2020-04-19	327	0.0143223
Democratic Republic of Congo	-4.038333	21.758664	2020-04-20	332	0.0140959
Democratic Republic of Congo	-4.038333	21.758664	2020-04-21	350	0.0143958
Democratic Republic of Congo	-4.038333	21.758664	2020-04-22	359	0.0142631
Democratic Republic of Congo	-4.038333	21.758664	2020-04-23	377	0.0145939
Democratic Republic of Congo	-4.038333	21.758664	2020-04-24	394	0.0148081
Democratic Republic of Congo	-4.038333	21.758664	2020-04-25	416	0.0152131
Democratic Republic of Congo	-4.038333	21.758664	2020-04-26	442	0.0155907
Democratic Republic of Congo	-4.038333	21.758664	2020-04-27	459	0.0157295
Democratic Republic of Congo	-4.038333	21.758664	2020-04-28	471	0.0157849
Democratic Republic of Congo	-4.038333	21.758664	2020-04-29	491	0.0160698
Democratic Republic of Congo	-4.038333	21.758664	2020-04-30	500	0.0159579
Democratic Republic of Congo	-4.038333	21.758664	2020-05-01	572	0.0177760
Democratic Republic of Congo	-4.038333	21.758664	2020-05-02	604	0.0182501
Democratic Republic of Congo	-4.038333	21.758664	2020-05-03	674	0.0198777
Democratic Republic of Congo	-4.038333	21.758664	2020-05-04	684	0.0197161
Democratic Republic of Congo	-4.038333	21.758664	2020-05-05	684	0.0192871
Democratic Republic of Congo	-4.038333	21.758664	2020-05-06	705	0.0194451
Democratic Republic of Congo	-4.038333	21.758664	2020-05-07	863	0.0232276
Democratic Republic of Congo	-4.038333	21.758664	2020-05-08	897	0.0235458
Democratic Republic of Congo	-4.038333	21.758664	2020-05-09	937	0.0240272
Democratic Republic of Congo	-4.038333	21.758664	2020-05-10	991	0.0248377
Democratic Republic of Congo	-4.038333	21.758664	2020-05-11	1024	0.0251790
Democratic Republic of Congo	-4.038333	21.758664	2020-05-12	1102	0.0266318
Democratic Republic of Congo	-4.038333	21.758664	2020-05-13	1169	0.0276771
Democratic Republic of Congo	-4.038333	21.758664	2020-05-14	1242	0.0288190
Democratic Republic of Congo	-4.038333	21.758664	2020-05-15	1298	0.0294577
Democratic Republic of Congo	-4.038333	21.758664	2020-05-16	1369	0.0303928
Democratic Republic of Congo	-4.038333	21.758664	2020-05-17	1454	0.0316187
Democratic Republic of Congo	-4.038333	21.758664	2020-05-18	1454	0.0310699
Democratic Republic of Congo	-4.038333	21.758664	2020-05-19	1629	0.0341732
Democratic Republic of Congo	-4.038333	21.758664	2020-05-20	1731	0.0356028
Democratic Republic of Congo	-4.038333	21.758664	2020-05-21	1835	0.0369860
Democratic Republic of Congo	-4.038333	21.758664	2020-05-22	1945	0.0383685
Democratic Republic of Congo	-4.038333	21.758664	2020-05-23	2025	0.0391241
Democratic Republic of Congo	-4.038333	21.758664	2020-05-24	2141	0.0405727
Democratic Republic of Congo	-4.038333	21.758664	2020-05-25	2297	0.0427655
Democratic Republic of Congo	-4.038333	21.758664	2020-05-26	2297	0.0420676
Democratic Republic of Congo	-4.038333	21.758664	2020-05-27	2545	0.0458053
Democratic Republic of Congo	-4.038333	21.758664	2020-05-28	2659	0.0469895
Democratic Republic of Congo	-4.038333	21.758664	2020-05-29	2832	0.0490176
Democratic Republic of Congo	-4.038333	21.758664	2020-05-30	2833	0.0480126
Democratic Republic of Congo	-4.038333	21.758664	2020-05-31	2966	0.0492011
Democratic Republic of Congo	-4.038333	21.758664	2020-06-01	3049	0.0496880
Democratic Republic of Congo	-4.038333	21.758664	2020-06-02	3194	0.0512124
Democratic Republic of Congo	-4.038333	21.758664	2020-06-03	3325	0.0523680
Democratic Republic of Congo	-4.038333	21.758664	2020-06-04	3494	0.0539532
Democratic Republic of Congo	-4.038333	21.758664	2020-06-05	3643	0.0551665
Democratic Republic of Congo	-4.038333	21.758664	2020-06-06	3764	0.0558693
Democratic Republic of Congo	-4.038333	21.758664	2020-06-07	3878	0.0565058
Democratic Republic of Congo	-4.038333	21.758664	2020-06-08	4016	0.0575413
Democratic Republic of Congo	-4.038333	21.758664	2020-06-09	4105	0.0579378
Democratic Republic of Congo	-4.038333	21.758664	2020-06-10	4258	0.0590505
Democratic Republic of Congo	-4.038333	21.758664	2020-06-11	4389	0.0597666
Denmark	56.26392	9.501785	2019-12-31	0	0.0000000
Denmark	56.26392	9.501785	2020-01-01	0	0.0000000
Denmark	56.26392	9.501785	2020-01-02	0	0.0000000
Denmark	56.26392	9.501785	2020-01-03	0	0.0000000
Denmark	56.26392	9.501785	2020-01-04	0	0.0000000
Denmark	56.26392	9.501785	2020-01-05	0	0.0000000
Denmark	56.26392	9.501785	2020-01-06	0	0.0000000
Denmark	56.26392	9.501785	2020-01-07	0	0.0000000
Denmark	56.26392	9.501785	2020-01-08	0	0.0000000
Denmark	56.26392	9.501785	2020-01-09	0	0.0000000
Denmark	56.26392	9.501785	2020-01-10	0	0.0000000
Denmark	56.26392	9.501785	2020-01-11	0	0.0000000
Denmark	56.26392	9.501785	2020-01-12	0	0.0000000
Denmark	56.26392	9.501785	2020-01-13	0	0.0000000
Denmark	56.26392	9.501785	2020-01-14	0	0.0000000
Denmark	56.26392	9.501785	2020-01-15	0	0.0000000
Denmark	56.26392	9.501785	2020-01-16	0	0.0000000
Denmark	56.26392	9.501785	2020-01-17	0	0.0000000
Denmark	56.26392	9.501785	2020-01-18	0	0.0000000
Denmark	56.26392	9.501785	2020-01-19	0	0.0000000
Denmark	56.26392	9.501785	2020-01-20	0	0.0000000
Denmark	56.26392	9.501785	2020-01-21	0	0.0000000
Denmark	56.26392	9.501785	2020-01-22	0	0.0000000
Denmark	56.26392	9.501785	2020-01-23	0	0.0000000
Denmark	56.26392	9.501785	2020-01-24	0	0.0000000
Denmark	56.26392	9.501785	2020-01-25	0	0.0000000
Denmark	56.26392	9.501785	2020-01-26	0	0.0000000
Denmark	56.26392	9.501785	2020-01-27	0	0.0000000
Denmark	56.26392	9.501785	2020-01-28	0	0.0000000
Denmark	56.26392	9.501785	2020-01-29	0	0.0000000
Denmark	56.26392	9.501785	2020-01-30	0	0.0000000
Denmark	56.26392	9.501785	2020-01-31	0	0.0000000
Denmark	56.26392	9.501785	2020-02-01	0	0.0000000
Denmark	56.26392	9.501785	2020-02-02	0	0.0000000
Denmark	56.26392	9.501785	2020-02-03	0	0.0000000
Denmark	56.26392	9.501785	2020-02-04	0	0.0000000
Denmark	56.26392	9.501785	2020-02-05	0	0.0000000
Denmark	56.26392	9.501785	2020-02-06	0	0.0000000
Denmark	56.26392	9.501785	2020-02-07	0	0.0000000
Denmark	56.26392	9.501785	2020-02-08	0	0.0000000
Denmark	56.26392	9.501785	2020-02-09	0	0.0000000
Denmark	56.26392	9.501785	2020-02-10	0	0.0000000
Denmark	56.26392	9.501785	2020-02-11	0	0.0000000
Denmark	56.26392	9.501785	2020-02-12	0	0.0000000
Denmark	56.26392	9.501785	2020-02-13	0	0.0000000
Denmark	56.26392	9.501785	2020-02-14	0	0.0000000
Denmark	56.26392	9.501785	2020-02-15	0	0.0000000
Denmark	56.26392	9.501785	2020-02-16	0	0.0000000
Denmark	56.26392	9.501785	2020-02-17	0	0.0000000
Denmark	56.26392	9.501785	2020-02-18	0	0.0000000
Denmark	56.26392	9.501785	2020-02-19	0	0.0000000
Denmark	56.26392	9.501785	2020-02-20	0	0.0000000
Denmark	56.26392	9.501785	2020-02-21	0	0.0000000
Denmark	56.26392	9.501785	2020-02-22	0	0.0000000
Denmark	56.26392	9.501785	2020-02-23	0	0.0000000
Denmark	56.26392	9.501785	2020-02-24	0	0.0000000
Denmark	56.26392	9.501785	2020-02-25	0	0.0000000
Denmark	56.26392	9.501785	2020-02-26	0	0.0000000
Denmark	56.26392	9.501785	2020-02-27	1	0.0012179
Denmark	56.26392	9.501785	2020-02-28	1	0.0011994
Denmark	56.26392	9.501785	2020-02-29	2	0.0023468
Denmark	56.26392	9.501785	2020-03-01	3	0.0034466
Denmark	56.26392	9.501785	2020-03-02	4	0.0044883
Denmark	56.26392	9.501785	2020-03-03	5	0.0054979
Denmark	56.26392	9.501785	2020-03-04	8	0.0085843
Denmark	56.26392	9.501785	2020-03-05	10	0.0104752
Denmark	56.26392	9.501785	2020-03-06	20	0.0203165
Denmark	56.26392	9.501785	2020-03-07	23	0.0224338
Denmark	56.26392	9.501785	2020-03-08	31	0.0291113
Denmark	56.26392	9.501785	2020-03-09	38	0.0343478
Denmark	56.26392	9.501785	2020-03-10	113	0.0979789
Denmark	56.26392	9.501785	2020-03-11	264	0.2195426
Denmark	56.26392	9.501785	2020-03-12	516	0.4038033
Denmark	56.26392	9.501785	2020-03-13	676	0.4941304
Denmark	56.26392	9.501785	2020-03-14	804	0.5481507
Denmark	56.26392	9.501785	2020-03-15	827	0.5207546
Denmark	56.26392	9.501785	2020-03-16	875	0.5112026
Denmark	56.26392	9.501785	2020-03-17	932	0.5040426
Denmark	56.26392	9.501785	2020-03-18	1024	0.5085343
Denmark	56.26392	9.501785	2020-03-19	1115	0.5041325
Denmark	56.26392	9.501785	2020-03-20	1151	0.4575777
Denmark	56.26392	9.501785	2020-03-21	1255	0.4436275
Denmark	56.26392	9.501785	2020-03-22	1326	0.4183731
Denmark	56.26392	9.501785	2020-03-23	1395	0.3975016
Denmark	56.26392	9.501785	2020-03-24	1460	0.3707117
Denmark	56.26392	9.501785	2020-03-25	1591	0.3659802
Denmark	56.26392	9.501785	2020-03-26	1724	0.3540426
Denmark	56.26392	9.501785	2020-03-27	1877	0.3429582
Denmark	56.26392	9.501785	2020-03-28	2046	0.3345149
Denmark	56.26392	9.501785	2020-03-29	2201	0.3261238
Denmark	56.26392	9.501785	2020-03-30	2395	0.3268701
Denmark	56.26392	9.501785	2020-03-31	2577	0.3236348
Denmark	56.26392	9.501785	2020-04-01	2860	0.3291643
Denmark	56.26392	9.501785	2020-04-02	3107	0.3285661
Denmark	56.26392	9.501785	2020-04-03	3386	0.3311925
Denmark	56.26392	9.501785	2020-04-04	3757	0.3405196
Denmark	56.26392	9.501785	2020-04-05	4077	0.3430934
Denmark	56.26392	9.501785	2020-04-06	4369	0.3475070
Denmark	56.26392	9.501785	2020-04-07	4681	0.3520671
Denmark	56.26392	9.501785	2020-04-08	5071	0.3610368
Denmark	56.26392	9.501785	2020-04-09	5402	0.3627829
Denmark	56.26392	9.501785	2020-04-10	5635	0.3578119
Denmark	56.26392	9.501785	2020-04-11	5819	0.3496638
Denmark	56.26392	9.501785	2020-04-12	5996	0.3436221
Denmark	56.26392	9.501785	2020-04-13	6174	0.3399417
Denmark	56.26392	9.501785	2020-04-14	6318	0.3356691
Denmark	56.26392	9.501785	2020-04-15	6511	0.3323952
Denmark	56.26392	9.501785	2020-04-16	6681	0.3277312
Denmark	56.26392	9.501785	2020-04-17	6879	0.3242482
Denmark	56.26392	9.501785	2020-04-18	7073	0.3210014
Denmark	56.26392	9.501785	2020-04-19	7242	0.3171922
Denmark	56.26392	9.501785	2020-04-20	7384	0.3135056
Denmark	56.26392	9.501785	2020-04-21	7515	0.3090989
Denmark	56.26392	9.501785	2020-04-22	7695	0.3057222
Denmark	56.26392	9.501785	2020-04-23	7912	0.3062774
Denmark	56.26392	9.501785	2020-04-24	8073	0.3034149
Denmark	56.26392	9.501785	2020-04-25	8210	0.3002401
Denmark	56.26392	9.501785	2020-04-26	8445	0.2978809
Denmark	56.26392	9.501785	2020-04-27	8575	0.2938574
Denmark	56.26392	9.501785	2020-04-28	8698	0.2915012
Denmark	56.26392	9.501785	2020-04-29	8851	0.2896811
Denmark	56.26392	9.501785	2020-04-30	9008	0.2874984
Denmark	56.26392	9.501785	2020-05-01	9158	0.2846025
Denmark	56.26392	9.501785	2020-05-02	9311	0.2813362
Denmark	56.26392	9.501785	2020-05-03	9407	0.2774327
Denmark	56.26392	9.501785	2020-05-04	9523	0.2744981
Denmark	56.26392	9.501785	2020-05-05	9670	0.2726703
Denmark	56.26392	9.501785	2020-05-06	9821	0.2708800
Denmark	56.26392	9.501785	2020-05-07	9983	0.2686914
Denmark	56.26392	9.501785	2020-05-08	10083	0.2646735
Denmark	56.26392	9.501785	2020-05-09	10218	0.2620173
Denmark	56.26392	9.501785	2020-05-10	10319	0.2586282
Denmark	56.26392	9.501785	2020-05-11	10429	0.2564370
Denmark	56.26392	9.501785	2020-05-12	10513	0.2540651
Denmark	56.26392	9.501785	2020-05-13	10591	0.2507515
Denmark	56.26392	9.501785	2020-05-14	10667	0.2475141
Denmark	56.26392	9.501785	2020-05-15	10713	0.2431282
Denmark	56.26392	9.501785	2020-05-16	10791	0.2395684
Denmark	56.26392	9.501785	2020-05-17	10858	0.2361181
Denmark	56.26392	9.501785	2020-05-18	10927	0.2334947
Denmark	56.26392	9.501785	2020-05-19	10968	0.2300866
Denmark	56.26392	9.501785	2020-05-20	11044	0.2271505
Denmark	56.26392	9.501785	2020-05-21	11117	0.2240726
Denmark	56.26392	9.501785	2020-05-22	11182	0.2205844
Denmark	56.26392	9.501785	2020-05-23	11230	0.2169698
Denmark	56.26392	9.501785	2020-05-24	11289	0.2139307
Denmark	56.26392	9.501785	2020-05-25	11360	0.2115000
Denmark	56.26392	9.501785	2020-05-26	11387	0.2085434
Denmark	56.26392	9.501785	2020-05-27	11428	0.2056830
Denmark	56.26392	9.501785	2020-05-28	11480	0.2028732
Denmark	56.26392	9.501785	2020-05-29	11512	0.1992553
Denmark	56.26392	9.501785	2020-05-30	11593	0.1964739
Denmark	56.26392	9.501785	2020-05-31	11633	0.1929723
Denmark	56.26392	9.501785	2020-06-01	11669	0.1901636
Denmark	56.26392	9.501785	2020-06-02	11699	0.1875809
Denmark	56.26392	9.501785	2020-06-03	11734	0.1848079
Denmark	56.26392	9.501785	2020-06-04	11771	0.1817641
Denmark	56.26392	9.501785	2020-06-05	11811	0.1788559
Denmark	56.26392	9.501785	2020-06-06	11875	0.1762615
Denmark	56.26392	9.501785	2020-06-07	11924	0.1737430
